channel, wvln, fwhm, comments, src:https://pds-atmospheres.nmsu.edu/data_and_services/atmospheres_data/Cassini/logs/clark-et-al_vims-radiometric-calibration-pds-2018-v2.0-a.pdf
94, 1.031950, 0.007368,
95, 1.038650, 0.007368,
96, 1.045980, 0.012480, End of VIS channels
97, 0.884210, 0.012878, Start of IR channels
98, 0.900753, 0.012767,
99, 0.916924, 0.012507,
100, 0.933078, 0.013169,
101, 0.949803, 0.012869,
102, 0.965683, 0.012728,
103, 0.982262, 0.013370,
104, 0.998820, 0.012790,
105, 1.014790, 0.012748,
106, 1.031320, 0.013186,
107, 1.047550, 0.012847,
108, 1.065410, 0.013136,
109, 1.081830, 0.013063,
110, 1.098060, 0.012686,
111, 1.113960, 0.012828,
112, 1.130240, 0.013111,
113, 1.146950, 0.013322,
114, 1.163700, 0.013266,
115, 1.179960, 0.012968,
116, 1.196220, 0.013018,
117, 1.212460, 0.012921,
118, 1.228590, 0.013031,
119, 1.244920, 0.013401,
120, 1.261660, 0.013631,
121, 1.278130, 0.013372,
122, 1.294820, 0.013121,
123, 1.310910, 0.013101,
124, 1.326950, 0.013146,
125, 1.343240, 0.013389,
126, 1.359520, 0.013663,
127, 1.376950, 0.013366,
128, 1.393260, 0.012821,
129, 1.409400, 0.013147,
130, 1.425570, 0.013137,
131, 1.441840, 0.013216,
132, 1.458410, 0.013480,
133, 1.475140, 0.013610,
134, 1.491690, 0.013066,
135, 1.507940, 0.013063,
136, 1.524210, 0.012992,
137, 1.540350, 0.013059,
138, 1.556740, 0.013388,
139, 1.573610, 0.014011,
140, 1.590180, 0.013901,
141, 1.602280, 0.008457, order-sorting filter change
142, 1.625230, 0.032000, order-sorting filter change
143, 1.641600, 0.009862, order-sorting filter change
144, 1.655670, 0.013304,
145, 1.672380, 0.013532,
146, 1.689010, 0.013253,
147, 1.705360, 0.013300,
148, 1.721750, 0.013068,
149, 1.738020, 0.013084,
150, 1.754360, 0.013155,
151, 1.771050, 0.013455,
152, 1.787710, 0.013080,
153, 1.804010, 0.013090,
154, 1.820040, 0.012902,
155, 1.836160, 0.012985,
156, 1.852880, 0.013531,
157, 1.869330, 0.012939,
158, 1.886790, 0.012600,
159, 1.902610, 0.013058,
160, 1.919160, 0.013059,
161, 1.935450, 0.013127,
162, 1.951910, 0.013498,
163, 1.968710, 0.013615,
164, 1.985310, 0.013293,
165, 2.001670, 0.013209,
166, 2.017810, 0.013294,
167, 2.034240, 0.013415,
168, 2.050910, 0.013889,
169, 2.067570, 0.013472,
170, 2.084000, 0.013579,
171, 2.100340, 0.013428,
172, 2.116670, 0.013719,
173, 2.133370, 0.013943,
174, 2.150180, 0.013787,
175, 2.166520, 0.013547,
176, 2.182880, 0.013600,
177, 2.199200, 0.013571,
178, 2.215910, 0.014009,
179, 2.232820, 0.013918,
180, 2.249520, 0.013700,
181, 2.266220, 0.013600,
182, 2.282380, 0.014012,
183, 2.299210, 0.013974,
184, 2.316120, 0.014211,
185, 2.333250, 0.014287,
186, 2.350430, 0.014407,
187, 2.367650, 0.014286,
188, 2.384720, 0.014294,
189, 2.401560, 0.014079,
190, 2.418200, 0.013921,
191, 2.434710, 0.013829,
192, 2.450970, 0.013748,
193, 2.467230, 0.013784,
194, 2.483600, 0.014044,
195, 2.500020, 0.014293,
196, 2.516590, 0.014306,
197, 2.532920, 0.013704,
198, 2.549160, 0.013918,
199, 2.564370, 0.011963,
200, 2.581760, 0.013610,
201, 2.598070, 0.014726,
202, 2.615080, 0.012722,
203, 2.630000, 0.011283,
204, 2.646500, 0.013711,
205, 2.661460, 0.012674,
206, 2.680850, 0.016119,
207, 2.696200, 0.014697,
208, 2.712050, 0.015964,
209, 2.732700, 0.012786,
210, 2.747700, 0.018701,
211, 2.763050, 0.016296,
212, 2.781180, 0.013689,
213, 2.798890, 0.014400,
214, 2.816060, 0.015083,
215, 2.832470, 0.014680,
216, 2.849540, 0.014842,
217, 2.866090, 0.015667,
218, 2.882420, 0.015534,
219, 2.898780, 0.015325,
220, 2.915400, 0.015088,
221, 2.931430, 0.015720,
222, 2.947260, 0.015350,
223, 2.963270, 0.015716, order-sorting filter change
224, 2.977200, 0.015512, order-sorting filter change (~30% transmission)
225, 3.000720, 0.012919, order-sorting filter change
226, 3.013820, 0.015570,
227, 3.029700, 0.015398,
228, 3.048060, 0.014922,
229, 3.064460, 0.015466,
230, 3.080360, 0.015882,
231, 3.096890, 0.015851,
232, 3.112130, 0.015753,
233, 3.129620, 0.016580,
234, 3.146670, 0.015851,
235, 3.163040, 0.016127,
236, 3.179740, 0.016115,
237, 3.197080, 0.015685,
238, 3.213640, 0.015830,
239, 3.231500, 0.016740,
240, 3.248060, 0.017771,
241, 3.265610, 0.016161,
242, 3.282980, 0.016285,
243, 3.299460, 0.016286,
244, 3.316190, 0.015816,
245, 3.333380, 0.015203,
246, 3.349810, 0.016500,
247, 3.365640, 0.015590,
248, 3.381830, 0.015717,
249, 3.398720, 0.016471,
250, 3.415460, 0.016457,
251, 3.431780, 0.016343,
252, 3.448740, 0.015852,
253, 3.464750, 0.015634,
254, 3.481370, 0.015608,
255, 3.497950, 0.015779,
256, 3.512840, 0.016141,
257, 3.530150, 0.015057,
258, 3.546640, 0.016643,
259, 3.562740, 0.016735,
260, 3.580340, 0.016474,
261, 3.596100, 0.017033,
262, 3.613870, 0.020159,
263, 3.630850, 0.018293,
264, 3.648530, 0.017622,
265, 3.665220, 0.018895,
266, 3.682830, 0.018505,
267, 3.699530, 0.019496,
268, 3.717430, 0.018635,
269, 3.734390, 0.019045,
270, 3.751030, 0.019296,
271, 3.767630, 0.017966,
272, 3.784440, 0.019006,
273, 3.800830, 0.018599,
274, 3.817420, 0.018210,
275, 3.834720, 0.019856,
276, 3.851410, 0.018125,
277, 3.861840, 0.015574, order-sorting filter change
278, 3.881670, 0.023959, order-sorting filter change
279, 3.898590, 0.020270,
280, 3.914780, 0.021217,
281, 3.930690, 0.020631,
282, 3.947620, 0.019721,
283, 3.963750, 0.020799,
284, 3.980150, 0.021142,
285, 3.996720, 0.021846,
286, 4.012800, 0.021142,
287, 4.029440, 0.021531,
288, 4.047300, 0.021598,
289, 4.062950, 0.022566,
290, 4.080861, 0.021479,
291, 4.097430, 0.022433,
292, 4.114500, 0.022013,
293, 4.131830, 0.022290,
294, 4.148830, 0.022294,
295, 4.166440, 0.020424,
296, 4.183199, 0.021180,
297, 4.200100, 0.019057,
298, 4.217000, 0.017383,
299, 4.233700, 0.022866,
300, 4.250500, 0.021600,
301, 4.267300, 0.021600,
302, 4.284000, 0.021600,
303, 4.300600, 0.021600,
304, 4.317101, 0.021600,
305, 4.333600, 0.021600,
306, 4.350200, 0.019916,
307, 4.366500, 0.021335,
308, 4.382900, 0.020260,
309, 4.397930, 0.019563,
310, 4.415370, 0.021034,
311, 4.431720, 0.019802,
312, 4.447720, 0.019867,
313, 4.465730, 0.019735,
314, 4.482400, 0.019931,
315, 4.499511, 0.021189,
316, 4.515910, 0.020529,
317, 4.533790, 0.019303,
318, 4.551870, 0.019921,
319, 4.567970, 0.020376,
320, 4.585560, 0.020113,
321, 4.602900, 0.019105,
322, 4.620100, 0.020267,
323, 4.636150, 0.017409,
324, 4.654160, 0.019612,
325, 4.670340, 0.018281,
326, 4.687210, 0.019814,
327, 4.702900, 0.017902,
328, 4.719561, 0.020080,
329, 4.737060, 0.018831,
330, 4.753510, 0.018017,
331, 4.770310, 0.015955, hot pixel
332, 4.786730, 0.018821,
333, 4.803490, 0.017274,
334, 4.819521, 0.018179,
335, 4.835771, 0.018545,
336, 4.852920, 0.018106,
337, 4.869401, 0.018799,
338, 4.885530, 0.019556,
339, 4.902650, 0.018114,
340, 4.919831, 0.018570,
341, 4.936851, 0.017740, slightly noiser (1.5x at low signal)
342, 4.953890, 0.018779,
343, 4.971780, 0.018266,
344, 4.988960, 0.020001,
345, 5.005760, 0.018402,
346, 5.022400, 0.018621,
347, 5.040781, 0.016783,
348, 5.057340, 0.019510,
349, 5.074020, 0.017953,
350, 5.091060, 0.020883, slightly noiser (2x at low signal)
351, 5.106800, 0.015704,
352, 5.122500, 0.016000,
